Plant Code,Plant Name,FIPS
64478,"1034 Catherine Lake Solar, LLC",p37133
64479,Novel Handeland Solar LLC,p27173
64480,Rice Two Solar CSG,p27131
64481,Arlington Energy Center II,p06065
64482,Novel Stavem Solar LLC,p27121
64483,Novel Sunnyfield Farms Solar LLC CSG,p27157
64484,Novel Schroeder Solar LLC CSG,p27129
64485,"Novel Caroline Solar, LLC CSG",p27025
64486,Novel David Solar LLC CSG,p27161
64487,Novel Huneke Solar LLC CSG,p27049
64488,Novel Denzer Solar LLC CSG,p27169
64489,Resurgence Solar,p06071
64496,"Hendershot Solar, LLC",p26091
64497,"Hazel Solar, LLC",p26117
64498,"Geddes 2 Solar, LLC",p26145
64499,"Bullhead Solar, LLC",p26059
64500,"Angola Solar, LLC",p26023
64501,Alfred Solar,p23031
64502,7448 Candlewood Road,p24003
64503,Palmer Community Solar LLC,p27025
64504,Medin 2 Community Solar LLC,p27025
64505,Flathead Landfill to Gas Energy Facility,p30029
64506,Cokato,p27171
64507,OETN1,p47131
64508,Hall Solar Energy Storage,p37061
64509,South River H4 Solar Energy Storage,p37163
64510,Arba Solar Energy Storage,p37079
64511,Rose Acre Solar Energy Storage,p37095
64512,Hamlet Solar Energy Storage,p37153
64513,Wake RJ3 Solar Energy Storage,p37183
64514,Ludie Brown Solar Energy Storage,p37061
64515,Stamford Health,p09190
64516,Lowe Solar Energy Storage,p37151
64517,Department of Justice,p06067
64518,CA Institute for Women,p06071
64519,Centinela State Prison,p06025
64520,Spencer Meadow Solar Energy Storage,p37151
64521,Calipatria State Prison,p06025
64522,Old Cedar Solar Energy Storage,p37151
64523,Atascadero State Hospital,p06079
64524,SoCore Clovis 1,p35009
64525,Troupsburg,p36101
64526,Raboth - Marion Drive,p25023
64527,Flatwood Farm,p37037
64528,Gambit Energy Storage - Angleton Storage,p48039
64529,OE_MS5,p28087
64530,Woodville Solar,p44009
64531,Noosa Energy Storage LLC,p06077
64532,Norton,p25005
64533,Fort Green Solar Power Plant,p12049
64534,Darien Solar,p55127
64535,Camden Solar LLC,p37029
64536,Prairie Solar LLC,p17019
64537,Tyre Bridge Solar LLC,p13229
64538,Corazon Energy LLC,p48479
64539,Brushy Creek Solar LLC,p48451
64540,Knickerbocker Solar LLC,p48451
64541,Potic Solar,p36039
64542,Coxsackie Solar,p36039
64543,Cedar Creek Solar,p10003
64544,Ranchland Wind Project II,p48059
64545,Ranchland Wind Storage,p48059
64546,Wynwood Energy Storage,p12086
64547,Turtle Creek,p31153
64548,Standing Bear Lake,p31055
64549,"Smithfield Solar Farm, LLC",p44007
64551,Ranchland Wind Project I,p48059
64552,Downtown Generation Plant,p19001
64553,Riverstart Solar Park  LLC,p18135
64554,Bright Field Solar LLC,p36003
64555,Bright Oak Solar LLC,p36037
64556,Bright Hill Solar LLC,p36101
64557,River Valley LLC (NY),p36009
64558,"Chuckwalla Solar, LLC",p32003
64559,Wallingford Solar,p09170
64560,Tioga Solar South,p36107
64561,Tioga Solar North,p36107
64562,Washingtonville,p36071
64563,Novel Stein Solar LLC CSG,p27025
64564,Arlington Energy Center III,p06065
64565,Apalachicola,p13245
64566,"Central Line Solar, LLC",p04021
64567,"Cement City Solar, LLC",p26075
64568,"Letts Creek Solar, LLC",p26075
64569,Arnold Cochran,p13023
64570,Columbia Substation,p13073
64571,Coody Cochran,p13023
64572,Dudley,p25027
64573,Joe Jenny,p25027
64574,Westport Community Solar Garden,p25005
64575,Mendon,p25027
64576,Woodriver Solar,p44009
64577,Minisink,p36071
64578,Slate Hill,p36071
64579,Broadway 2 - UC Riverside,p06065
64580,Broadway 2 - Tucson Phase II,p04019
64581,"Pullman Solar, LLC",p26005
64582,Shawnee - GA,p13033
64583,Westberry Jesup,p13305
64584,Fountain Folkston,p13049
64585,Harris Shiloh,p13145
64586,Polk Cedartown,p13233
64587,Dover,p25021
64588,Adirondack A+B Community Solar Garden,p25005
64589,Westport B Community Solar Garden,p25005
64590,O'Brien Solar Fields,p55025
64591,"El Algodon Alto Wind Farm, LLC",p48409
64592,3 MW LLC,p08051
64593,Bellisario Solar 1,p36023
64594,Bellisario Solar 2,p36023
64595,Bellisario Solar 3,p36023
64598,Bald Mountain Solar,p36115
64599,Greens Corners Solar,p36045
64600,Prologis L.P,p06077
64601,County of San Diego COC Hybrid,p06073
64602,"Kirby Road Solar, LLC",p24033
64603,"TPE King Solar Holdings1, LLC",p44007
64604,MNCPPC Randall Farm,p24033
64605,"TPE Hopkins Solar Holdings1, LLC",p44003
64606,Burns Solar One LLC,p24005
64607,MC6 Hydro Facility,p16001
64608,"Hostetter Solar One, LLC",p24043
64610,Amazon MDW6 Solar Project,p17197
64611,SEPV Sierra,p06037
64612,Kearny North Energy Storage,p06073
64614,Kearny South Energy Storage,p06073
64615,"Sanford ESS, LLC",p23031
64616,"South Portland ESS, LLC",p23005
64617,Kearsarge William Way,p25021
64618,Kearsarge Haverhill,p25009
64619,Kearsarge Upper Union,p25021
64620,Kearsarge Montague BD,p25011
64622,Diamond H Dairy Power,p06039
64623,Freeborn Wind Farm,p27047
64624,Hudson - High Desert Hybrid,p06071
64626,Olin Creek Farm Solar,p37097
64627,Blodgett Solar,p25017
64628,Slidematic at Rockford,p17201
64629,JM Huber at Quincy,p17001
64630,"Rabbitbrush Solar, LLC",p06029
64631,Jamison Solar (FL),p12105
64632,Sienna Solar Farm,p06071
64633,Rexford Solar Farm,p06107
64634,Kingsley Solar Farm,p06025
64635,"Big Plain Solar, LLC",p39097
64636,Big Rock Solar Farm,p06025
64637,Big River Solar,p17193
64638,"Borderlands Wind, LLC",p35003
64639,TG East,p48275
64640,Hot Springs Energy Storage & Microgrid,p37115
64641,Big Bend II Solar,p12057
64642,P52ES 1755 Henryton Rd Phase 1 LLC CSG,p24027
64643,P52ES 1755 Henryton Rd Phase 2 LLC,p24027
64644,P52ES Raphel Rd Community Solar LLC,p24005
64645,Mason Solar One LLC,p24015
64646,Pittman Solar One LLC,p24043
64647,"Bulldog Solar One, LLC",p24033
64648,Pivot Solar 4 LLC,p08123
64649,Pivot Solar 1 LLC,p08045
64650,Pivot Solar 14 LLC,p08087
64651,Pivot Solar 2 LLC,p08087
64652,Pivot Solar 15 LLC,p08087
64653,Pivot Solar 7 LLC,p08045
64654,Pivot Solar 3 LLC,p08045
64655,Pivot Solar 8 LLC,p08123
64658,"AEUG Fleming Solar, LLC",p21069
64659,"AEUG Madison Solar, LLC",p21151
64660,"AEUG Union Solar, LLC",p39159
64661,Heartland Divide II,p19009
64662,"Sac County Wind, LLC",p19161
64663,WLWPCF Cogeneration Facility,p41047
64664,"Clark Road Solar 1, LLC",p25027
64665,Great Prairie  Wind,p48195
64666,Great Prairie Wind 2,p48195
64667,Great Prairie Wind 3,p48195
64668,Bolthouse Solar LLC,p06029
64669,Notch Peak Solar LLC,p49027
64670,Big Creek Solar LLC,p06029
64671,Black Rock Solar LLC,p53077
64672,"Blue Jay Solar I, LLC",p48185
64673,Acton,p23031
64674,Van Buren,p37163
64675,Naples,p23005
64676,Lake Herman,p06095
64677,Ryland Road Solar,p37041
64678,Windsor Hwy 17 Solar,p37015
64679,"Hamlin Solar 1, LLC",p36055
64680,"Clifton Park Solar 1, LLC",p36091
64681,"Clifton Park Solar 2, LLC",p36091
64682,Adams,p45007
64683,"Oak Trail Solar, LLC",p37053
64686,Orangeville Storage,p36121
64687,Van der Hoek Solar Array/ Dairy,p06019
64688,Plymouth Wind,p19149
64689,MD - PR97,p24033
64690,Todd Solar,p24019
64692,Fredonia Solar LLC,p36013
64693,Dos Palos,p06047
64695,Angel Fire Energy Facility,p35007
64696,"Dunstable Solar 1, LLC",p25017
64697,Swan Garden,p27121
64698,"Blue Prairie Solar, LLC",p55053
64700,"El Dorado Solar, LLC",p06017
64701,LeConte Energy Storage,p06025
64702,"Stanly Solar, LLC",p37167
64703,Gorham ME 1,p23005
64704,Lincoln ME 1,p23019
64705,Fairhaven MA 2,p25005
64706,Acushnet MA 1,p25005
64707,Acushnet MA 2,p25005
64708,Connexus Solar Baldwin 1BDN,p27141
64709,CL-Viaduct LLC,p42033
64710,White Mesa Wind,p48105
64711,UN-School House LLC,p42033
64712,Sanborn BESS 1,p06029
64713,Sanborn BESS 2,p06029
64714,Rice Lake Solar Array,p55005
64715,Dusenberry,p36083
64716,Knapp East,p36037
64717,Main Rd,p36029
64718,Redman North,p36055
64719,Glenmere Lake,p36071
64720,Knapp West,p36037
64721,Rowe,p36009
64722,Redman South,p36055
64723,Alton Road Solar,p44009
64724,Townline,p36037
64725,Williams Rd,p36063
64726,West Haydenville PJ,p25015
64727,Brookwood Drive,p25005
64728,Novel Froehle Solar LLC,p27145
64729,Novel Milbradt Solar LLC,p27127
64730,IL17021 Brush Creek I,p17177
64731,Maple,p25021
64732,Segunda II,p17099
64733,Woodlawn II,p17197
64734,Dodds,p17177
64735,Olmstead II,p17177
64736,Wolfcastle,p17037
64737,Rayos Del Sol Solar Project,p48061
64738,Holliday Creek Solar,p19187
64739,"Elektron Solar, LLC",p49045
64740,"Castle Solar, LLC",p49015
64741,Morgan Solar 1 CSG,p17137
64742,Morgan Solar 1b CSG,p17137
64743,Tierra Buena Energy Storage,p06101
64744,Turkey Creek Solar Project,p08101
64745,"Black Hollow Sun, LLC",p08123
64746,Goldman Sachs Carports Solar,p36001
64747,Fuel Cell 3245 Yates Avenue,p36005
64748,Fuel Cell 18A Sneden Avenue,p36085
64749,Fuel Cell 18B Sneden Avenue,p36085
64750,Glass Sands Wind Facility,p40099
64751,Amazon PSP1,p06065
64752,John Hopkins Middle School Microgrid,p12103
64753,FDX010.0 FedEx Fuel Cell,p09130
64755,Arbor Hill Solar,p19001
64756,EQX005.0 Toyama Fuel Cell,p06085
64757,Blue Springs,p12063
64758,Manorville II,p36103
64759,Old Middleboro Road Solar,p25023
64760,Ocean State BTM,p44007
64761,Patchogue ESS,p36103
64763,Rumford ESS,p23017
64764,Madison BTM,p23025
64765,Madison ESS,p23025
64766,Redwood Coast Airport Microgrid,p06023
64767,Pigeon Run Solar Project,p51031
64768,Shockoe Solar Project,p51143
64769,WAL194,p48201
64770,WAL202,p48085
64771,WAL266,p48439
64772,WAL284,p48439
64773,WAL407,p48027
64774,WAL414,p48485
64775,WAL447,p48465
64776,WAL452,p48215
64777,WAL456,p48061
64778,WAL461,p48323
64779,IGS Frankfort 2,p17031
64780,Hermsdorf Solar,p55025
64781,Kearsarge Westerly,p44009
64782,Kearsarge Fogland,p44005
64783,Kearsarge East Providence,p44007
64784,Long John CSG,p17037
64785,Woodlawn CSG,p17197
64786,Hurricane Creek CSG,p17199
64787,Viking Solar CSG,p17117
64788,Freehold,p36039
64789,Moraine,p17113
64790,OER Checkerspot,p24003
64791,WAL462,p48039
64792,WAL504,p48167
64793,WAL522,p48201
64794,WAL529,p48167
64795,WAL536,p48441
64796,WAL537,p48135
64797,WAL546,p48157
64798,WAL565,p48349
64799,WAL602,p48339
64800,WAL744,p48201
64801,WAL752,p48201
64802,WAL768,p48201
64803,WAL772,p48201
64804,WAL791,p48249
64805,WAL849,p48201
64806,WAL872,p48039
64807,WAL896,p48113
64808,WAL897,p48371
64809,WAL940,p48439
64810,WAL947,p48181
64811,Upton County BESS,p48103
64812,WAL972,p48439
64813,WAL1040,p48201
64814,WAL1062,p48201
64815,WAL1103,p48201
64816,WAL1232,p48027
64817,"Energix Leatherwood, LLC",p51089
64818,Connexus Solar Stanford 1STF,p27059
64819,AEC- Santa Rosa Solar,p06065
64821,FELPS 1 - Calaveras,p48493
64822,"Wyse Fork Solar Farm, LLC",p37103
64823,FELPS 2 - Calaveras   ,p48493
64824,FELPS 3 - Floresville South     ,p48493
64825,FELPS 4 - Floresville South,p48493
64826,FELPS 5- Floresville South,p48493
64827,FELPS 6- Floresville West,p48493
64828,FELPS 7- Floresville West,p48493
64829,WAL1272,p48415
64830,"Brightwood Solar, LLC",p41005
64831,Oak Leaf Solar XVIII LLC,p08031
64832,"Yellowbud Solar, LLC",p39141
64833,"Saco River Solar, LLC",p33003
64834,"Roxbury Solar, LLC",p23017
64835,Silver Queen Wind Farm,p19047
64836,Catalina Express,p06037
64837,Marina South,p06037
64838,"SR Clay, LLC",p13061
64840,"SR Cedar Springs, LLC",p13099
64841,"SR DeSoto I, LLC",p13177
64842,"SR Turkey Creek, LLC",p21079
64843,"SR Washington I, LLC",p47179
64844,Three Rivers Solar LLC,p25013
64845,Aragonne Mesa Wind Project,p35019
64846,Prairie,p06037
64847,Rail Tie Wind,p56001
64848,"Bedington Energy Facility, LLC",p54003
64849,Wildcat Solar Power Plant LLC,p35031
64851,Daggett 2,p06071
64852,Daggett 3,p06071
64853,New Market Solar,p39071
64854,Tate & Lyle Lafayette South Plant,p18157
64855,Ft. Sill Energy Center,p40031
64856,Calhoun Solar,p26025
64857,Coyote Gulch Solar,p08083
64858,Dolores Canyon Solar,p08033
64859,"IP Radian, LLC",p48049
64860,Billings Road,p50005
64861,Deer Creek 2,p06017
64862,Strobus,p55053
64863,ER Salvage Yard,p50015
64864,Chaparral Springs,p06029
64866,USS Wildcat Solar LLC,p27049
64867,Slayton Settlement Road Solar,p36063
64868,Keeversville Solar CSG,p17197
64869,Helen CSG 1 LLC,p27085
64870,USS Quail Solar LLC,p27171
64871,USS Danube Solar LLC,p27129
64872,"Panorama Wind, LLC",p08123
64873,Pittsburgh Airport Gas Plant,p42003
64874,PG Solar 1,p42003
64875,276 Federal Rd,p25023
64876,0 Hammond St,p25023
64877,Edwards Sanborn E3     ,p06029
64878,Edwards Sanborn E1A,p06029
64879,Edwards Sanborn E2,p06029
64880,Venture 1 - 1A,p08001
641,Gulf Clean Energy Center,p12033
1571,Chalk Point Power,p24033
1572,Dickerson Power,p24031
6522,Yards Creek Energy,p34041
10287,Beowawe,p32015
10342,Marathon Bay Area Cogen,p06013
10350,Greenleaf 1,p06101
10362,Georgia-Pacific Muskogee LLC,p40101
10397,Indiana Harbor West,p18089
10444,"Lockhart Solar PV, LLC",p06071
10867,Primient Decatur Plant Cogen,p17115
50535,Mesa Wind Power LLC,p06065
50722,INEOS Naperville Cogeneration Plant,p17043
50815,"Odyssey Energy Altura Cogen, LLC",p48201
50974,Scrubgrass Reclamation CO. LP.,p42121
52015,Dixie Valley,p32001
52091,NewYork-Presbyterian Brooklyn Methodist Hospital,p36047
52151,Sylvamo Corporation Eastover Facility,p45079
54207,Clevelandcliffs Warren,p39155
54268,Puget Sound Refinery,p53057
55128,"Walton County Power, LLC",p13297
55406,Effingham Energy Facility,p13103
56238,Groton Generation Station,p46013
56626,"Ewington Energy Systems, LLC",p27063
57648,Henkel U.S. Operations Corporation,p36069
58331,Fuquay Farm,p37183
58413,Copper Crossing Energy and Research Center,p04021
58432,Glass House Camarillo Cultivation,p06111
59004,"Potomac Energy Center, LLC",p51107
59112,West Siler,p37037
59639,"631-56 Airport Owner, LLC",p25005
59817,Tooele Army Depot(CSG),p49045
59888,Bloom Wind,p20057
59902,Cardinal Point Wind,p17109
59978,"Adapture CA2, LLC",p06021
60516,NLP Granger,p06073
60903,Salem Harbor Power Development LP,p25009
60916,"Sussex Drive, LLC",p51183
60983,Buckthorn Wind,p48143
61629,West Brookfield Solar - Gilbertsville Rd (CSG),p25027
62030,Nautilus Lindstrom Solar (CSG),p27025
62031,Nautilus Saint Cloud Solar (CSG),p27141
62032,Nautilus Winsted Solar (CSG),p27085
62318,"North Stonington Solar Center, LLC",p09180
62524,Route 22 Community Solar Farm CSG,p36019
62647,MBS Textbook Exchange,p29019
62656,Hunter Solar LLC (UT),p49015
62672,Nautilus Goat Island Solar LLC (CSG),p44007
62747,Matilda Hamilton Fee Hydroelectric Station,p21065
62773,"BT Cooke Solar, LLC",p48097
62804,Greasewood Solar,p48371
62968,Syncarpha Tewksbury Hybrid CSG,p25017
62977,Syncarpha Northbridge I Hybrid(CSG),p25027
63044,Ryan Road Solar LLC Hybrid(CSG),p25027
63061,Clover Creek Solar(Community Solar),p49023
63574,Atchison County Wind,p29005
63621,USS Sycamore Solar (CSG),p17037
63650,Flodquist Community Solar LLC CSG,p27025
63726,Pipestone City Solar LLC CSG,p27117
63765,Black Bear Solar 1,p01101
63805,Williamsville Hybrid CSG,p25027
63841,Arida Solar (Hybrid),p32003
63976,Bay Tree,p37017
63987,Novel Martens Solar LLC(CSG),p27103
63990,Kish CSG,p17007
64060,SELCO Community Solar,p25027
64127,Townsend Road(CSG),p36097
64153,Novel Novak Solar LLC CSG,p27009
64184,ZPD-PT Solar Project 2017-044 LLC CSG,p25027
64259,BPL Crown Solar LLC,p48145
64260,BPL Sol Solar LLC,p48145
64352,Mtn Solar 6 LLC (CSG),p08075
64353,NSE Camber Solar PS11 LLC (CSG),p08075
64356,NSE Camber Solar PS13 LLC (CSG),p08075
64357,NSE Camber Solar PS6 LLC CSG,p08123
64358,NSE Camber Solar PS5 LLC (CSG),p08123
64359,Pivot Solar 12 LLC(CSG),p08075
64371,Cortlandville I Solar CSG,p36023
64435,Town of Ware - Canadian Tree(CSG),p25015
64479,Novel Handeland Solar LLC (CSG),p27173
64482,Novel Stavem Solar LLC CSG,p27121
64503,Palmer Community Solar LLC CSG,p27025
64504,Medin 2 Community Solar LLC CSG,p27025
64506,Cokato CSG,p27171
64554,Bright Field Solar LLC(CSG),p36003
64555,Bright Oak Solar LLC(CSG),p36037
64556,Bright Hill Solar LLC(CSG),p36101
64557,River Valley LLC (NY) (csg),p36009
64560,Tioga Solar South(CSG),p36107
64561,Tioga Solar North(CSG),p36107
64562,Washingtonville(CSG),p36071
64577,Minisink CSG,p36071
64578,Slate Hill(CSG),p36071
64603,"TPE King Solar Holdings1, LLC (CSG)",p44007
64620,Kearsarge Montague BD(CSG),p25011
64627,Blodgett Solar CSG,p25017
64648,Pivot Solar 4 LLC (CSG),p08123
64649,Pivot Solar 1 LLC (CSG),p08045
64653,Pivot Solar 7 LLC (CSG),p08045
64654,Pivot Solar 3 LLC (CSG),p08045
64655,Pivot Solar 8 LLC (CSG),p08123
64665,Great Prairie Wind,p48195
64716,Knapp East (CSG),p36037
64717,Main Rd Community Solar,p36029
64718,Redman North Community Solar,p36055
64720,Knapp West(CSG),p36037
64721,Rowe (CSG),p36009
64722,Redman South (Community Solar),p36055
64724,Townline (Community Solar),p36037
64730,IL17021 Brush Creek I CSG,p17177
64731,Maple(CSG),p25021
64732,Segunda II (CSG),p17099
64733,Woodlawn II (CSG),p17197
64734,Dodds (CSG),p17177
64735,Olmstead II CSG,p17177
64768,Zenith Solar,p51143
64779,IGS Frankfort 2 CSG,p17031
64788,Freehold(CSG),p36039
64789,Moraine CSG,p17113
64850,"Wilkes Solar, LLC",p37193
64875,276 Federal Rd(CSG),p25023
64876,0 Hammond St CSG,p25023
64877,Edwards Sanborn E3,p06029
64880,Venture 1 - 1A CSG,p08001
64881,NMSU Solar and Storage,p35013
64882,Woodfin Solar,p37021
64883,WAL1455,p48439
64884,WAL1801,p48439
64885,WAL2257,p48201
64886,WAL2439,p48071
64887,WAL2667,p48113
64888,WAL2724,p48201
64889,WAL2883,p48085
64890,WAL2980,p48439
64891,WAL2993,p48157
64892,"TPE Erath Solar, LLC",p48143
64893,WAL3224,p48113
64895,WAL3226,p48201
64896,WAL3284,p48439
64897,WAL3285,p48113
64898,WAL3297,p48201
64899,WAL3298,p48167
64900,WAL3302,p48201
64901,WAL3320,p48215
64902,WAL3390,p48339
64903,"Cuba 2.5ac, LLC",p35043
64904,Elliot Solar LLC,p18051
64905,Mt. Morris Solar CSG,p17141
64906,Hazel,p27045
64907,Fountain,p27045
64908,Scarlet Solar (CA),p06019
64909,Luciana,p06107
64910,Brighter Future Solar,p37027
64911,South Ripley Solar,p36013
64912,Mill Point Solar,p36057
64913,Sandy Creek Solar,p36045
64914,Trona Solar III,p06027
64915,Flower Valley I,p48389
64916,Swoose I,p48475
64917,Triple Butte I,p48371
64918,"NorthropGrummanSolar(Rolling Meadows,IL)",p17031
64919,FedEx Chicago Solar Facility,p17031
64920,"GE-Hitachi Solar - Morris, IL",p17063
64921,Santa Ana Storage 2,p06059
64922,WAL3406,p48113
64923,WAL3425,p48201
64924,WAL3432,p48113
64925,WAL3500,p48201
64926,WAL3510,p48039
64927,Aktina Solar,p48481
64928,Edwards Sanborn S3,p06029
64929,Edwards Sanborn S1,p06029
64930,Stockton (MN),p27169
64931,Capital Hill Solar LLC,p36001
64932,Rushford Village,p27045
64933,WAL3518,p48479
64934,WAL3572,p48039
64935,WAL3584,p48201
64936,WAL3631,p48439
64937,WAL3773,p48439
64938,WAL3777,p48121
64939,WAL3827,p48157
64940,WAL3886,p48215
64941,WAL4279,p48139
64942,WAL4298,p48201
64943,WAL4509,p48439
64944,WAL4512,p48201
64945,WAL4526,p48201
64946,WAL4538,p48201
64947,WAL5045,p48201
64948,WAL5080,p48439
64949,WAL5091,p48201
64950,WAL5116,p48201
64951,WAL5165,p48215
64952,WAL5211,p48085
64953,WAL5287,p48201
64954,WAL5311,p48085
64955,WAL5312,p48439
64956,WAL5316,p48439
64957,WAL5388,p48167
64958,WAL5479,p48453
64959,WAL5480,p48491
64960,WAL5612,p48201
64961,WAL5713,p48479
64962,WAL5764,p48439
64963,WAL6929,p48027
64964,Rock Island Road Solar (Community Solar),p36089
64965,Bullis Road Solar (CSG),p36029
64967,SV Gardner 1 (Lutz) CSG,p17063
64968,"Fall River Solar, LLC",p46047
64969,Barron Solar Array,p55005
64970,59 Federal Rd(CSG),p25023
64971,Pretzel CSG,p17177
64972,Prophet CSG,p17195
64973,Gala (CSG),p17177
64974,Daybreak Solar,p41065
64975,Park St,p50021
64976,Spooner Solar Array,p55129
64977,"Torrington Solar One, LLC",p09160
64978,"Bristol Solar One, LLC",p09140
64979,"Watertown Solar One, LLC",p09140
64980,UMass Boston,p25025
64981,Pecan Prairie South Solar,p48289
64982,West Plains Solar I,p29091
64983,North Wales Diesel,p42091
64984,Waterloo Solar (IA),p19013
64985,Johnson County Hills Solar,p19103
64986,Franklin County Solar,p19069
64987,USS Foley Solar LLC,p27009
64988,USS Prokosch Solar LLC ,p27129
64989,USS Rosebud Solar LLC,p27127
64990,Medin CSG,p27025
64991,Johnson CSG 1,p27025
64992,Cornillie Solar CSG,p27025
64993,"BigBeau Solar, LLC",p06029
64994,Sacramento Point West Medical Offices,p06067
64995,Cassville Solar,p55043
64996,Springfield Solar (WI),p55027
